Channel,Frame,X (nm),Y (nm),Z (nm),Photons,Background
0,1003,92211.492188,57819.539063,0.000000,416.483063,20.453226
0,1003,92450.601563,57900.402344,0.000000,4785.172363,1.297520
0,1003,113468.687500,82517.328125,0.000000,256.476593,25.782936
0,1003,113403.234375,83474.265625,0.000000,699.886414,11.071982
0,1004,108823.242188,45653.472656,0.000000,194.212524,28.339533
0,1004,109790.828125,46437.566406,0.000000,923.603088,21.471661
0,1004,92308.750000,57791.093750,0.000000,2830.489258,5.828548
0,1004,113280.851563,81990.648438,0.000000,2666.037598,12.489840
0,1004,106108.648438,85761.726563,0.000000,4170.177734,1.473997
0,1005,83423.671875,21487.267578,0.000000,4077.015137,4.482626
0,1005,83557.125000,21561.687500,0.000000,4373.898926,0.359791
0,1005,88301.179688,39164.636719,0.000000,839.275452,14.087576
0,1005,109798.664063,46430.527344,0.000000,660.326233,25.351732
0,1005,113289.976563,80821.468750,0.000000,395.652740,13.601516
0,1005,113487.164063,82605.359375,0.000000,965.306946,14.590159
0,1005,105901.851563,85715.609375,0.000000,3681.780518,2.130055
0,1006,89047.781250,41460.304688,0.000000,465.111359,10.399765
0,1006,109824.210938,46425.156250,0.000000,2864.754639,3.280395
0,1006,92166.257813,57894.207031,0.000000,2869.114258,6.759558
0,1006,113233.523438,80827.937500,0.000000,292.000427,16.010038
0,1006,113549.164063,82538.890625,0.000000,519.136719,19.089161
0,1006,106616.148438,85170.312500,0.000000,591.489075,17.607058
0,1006,105838.695313,85679.445313,0.000000,3515.727051,0.000914
0,1007,109837.546875,46358.406250,0.000000,1093.203369,17.904783
0,1007,92216.296875,57874.296875,0.000000,605.252808,21.120960
0,1007,113485.546875,82133.281250,0.000000,1286.370850,14.309646
0,1007,113116.242188,83342.015625,0.000000,208.597046,27.949982
0,1007,112670.625000,83819.125000,0.000000,3337.341553,0.054047
0,1007,105900.296875,85694.023438,0.000000,3584.987305,1.530924
0,1008,83491.312500,21374.451172,0.000000,4380.472168,2.802633
0,1008,88167.570313,40302.007813,0.000000,660.402893,11.924702
0,1008,89049.000000,41508.886719,0.000000,369.211334,13.536833
0,1008,110453.617188,45730.640625,0.000000,871.910095,17.369610
0,1008,109842.171875,46428.816406,0.000000,821.382141,27.334852
0,1008,92125.718750,57924.785156,0.000000,542.396362,20.308867
0,1008,112444.570313,83885.281250,0.000000,131.771271,22.619268
0,1008,106143.937500,85039.984375,0.000000,1353.070801,16.053003
0,1009,83685.671875,21440.769531,0.000000,3661.113281,1.935218
0,1009,88209.398438,40221.812500,0.000000,1022.450562,11.301002
0,1009,109849.851563,46424.085938,0.000000,925.399963,24.101595
0,1009,92152.820313,57874.980469,0.000000,3545.466553,4.061591
0,1009,113476.414063,81726.914063,0.000000,3355.177734,0.267746
0,1009,113501.750000,82520.273438,0.000000,285.636047,21.426702
0,1009,113124.664063,83341.453125,0.000000,614.183777,17.517054
0,1010,83581.679688,21229.455078,0.000000,733.556274,20.698784
0,1010,83610.203125,21702.527344,0.000000,1583.140991,15.794383
0,1010,88251.164063,40340.742188,0.000000,600.958984,20.479479
0,1010,88994.328125,41388.277344,0.000000,301.199707,12.378432
0,1010,108777.601563,45728.019531,0.000000,365.113831,25.240587
0,1010,109835.906250,46479.363281,0.000000,474.048706,25.323429
0,1010,113399.890625,81992.000000,0.000000,3205.085205,0.356731
0,1011,83441.382813,21420.638672,0.000000,5488.937500,0.372782
0,1011,83535.750000,21738.416016,0.000000,584.727478,22.125816
0,1011,89082.093750,41424.113281,0.000000,296.026855,12.735354
0,1011,108767.554688,45697.636719,0.000000,162.696014,27.454699
0,1011,109816.898438,46469.937500,0.000000,508.528778,27.431408
0,1011,93871.398438,57693.605469,0.000000,481.597565,11.014500
0,1011,92200.531250,57977.593750,0.000000,226.122803,22.490526
0,1011,92473.429688,58057.988281,0.000000,3275.610352,1.031751
0,1011,105819.054688,85653.296875,0.000000,3350.688965,1.406156
0,1012,88238.914063,40313.570313,0.000000,210.181229,22.981276
0,1012,108673.992188,45675.687500,0.000000,488.212097,27.517012
0,1012,110367.046875,45699.980469,0.000000,3850.940918,0.000092
0,1012,109827.468750,46410.042969,0.000000,704.636597,25.730118
0,1012,92084.101563,57782.699219,0.000000,340.288239,25.934870
0,1013,83646.234375,21524.021484,0.000000,5427.667480,2.342837
0,1013,105977.617188,34351.898438,0.000000,289.082428,13.852526
0,1013,88750.445313,40138.085938,0.000000,556.644531,16.129717
0,1013,88993.500000,41489.671875,0.000000,246.098999,15.341089
0,1013,109838.062500,46417.015625,0.000000,345.042145,25.969097
0,1013,92111.125000,57857.609375,0.000000,270.302917,21.598335
0,1013,106605.296875,85019.140625,0.000000,390.429504,17.762058
0,1014,89061.523438,41438.167969,0.000000,353.523468,13.300977
0,1014,109851.078125,46450.648438,0.000000,333.317200,26.058075
0,1014,92112.609375,57923.621094,0.000000,539.837341,18.755833
0,1014,105851.281250,85723.421875,0.000000,3926.311523,0.000002
0,1015,88180.804688,40335.972656,0.000000,227.255966,22.851553
0,1015,109818.640625,46406.175781,0.000000,581.996826,23.584320
0,1015,92177.695313,57845.179688,0.000000,275.846313,26.145937
0,1015,105857.718750,85233.445313,0.000000,5131.882813,0.295238
0,1015,105915.250000,85748.453125,0.000000,807.439392,17.568502
0,1016,104348.468750,32969.597656,0.000000,253.599533,10.603615
0,1016,88149.632813,40241.980469,0.000000,370.335175,16.078037
0,1016,89262.976563,41336.070313,0.000000,239.553650,13.965096
0,1016,108742.296875,45747.871094,0.000000,276.227539,25.165123
0,1016,109831.046875,46387.671875,0.000000,941.629028,19.346361
0,1016,92239.367188,57911.613281,0.000000,245.456253,23.210094
0,1016,112997.781250,83190.960938,0.000000,108.321503,25.967142
0,1016,105664.703125,85519.507813,0.000000,3041.412842,4.987596
0,1017,83555.929688,21486.859375,0.000000,5840.961914,0.397859
0,1017,88283.601563,40368.902344,0.000000,2375.805420,1.913014
0,1017,89069.507813,41518.156250,0.000000,269.465729,13.706895
0,1017,108746.773438,45757.675781,0.000000,1454.956421,13.550177
0,1017,109843.265625,46400.167969,0.000000,533.371765,28.728575
0,1017,92264.843750,57981.152344,0.000000,3461.919922,4.753850
0,1017,113526.835938,82279.648438,0.000000,664.732178,22.477585
0,1017,105832.421875,85278.257813,0.000000,4167.690918,2.213104
0,1018,104488.023438,33163.972656,0.000000,147.707245,15.015058
0,1018,109802.117188,46469.933594,0.000000,622.386353,29.511185
0,1018,92010.445313,57897.218750,0.000000,2094.691895,8.469688
0,1018,113168.890625,83374.101563,0.000000,1033.490845,13.373184
0,1019,104654.304688,34488.667969,0.000000,212.298096,17.363829
0,1019,108652.921875,45829.621094,0.000000,445.115051,23.546446
0,1019,109809.101563,46465.183594,0.000000,589.831177,24.176991
0,1019,92134.593750,57870.652344,0.000000,1251.275391,23.684071
0,1019,113136.757813,83300.007813,0.000000,621.266052,16.957653
0,1019,105817.867188,85492.804688,0.000000,3984.864746,3.816566
0,1020,83470.476563,21437.964844,0.000000,4430.509766,0.406398
0,1020,88225.351563,40312.214844,0.000000,667.285095,14.072011
0,1020,89179.429688,41358.871094,0.000000,422.591949,11.419310
0,1020,108710.382813,45704.332031,0.000000,877.670349,18.219599
0,1020,109853.671875,46437.082031,0.000000,474.447693,26.728708
0,1020,92147.515625,57873.542969,0.000000,194.393021,30.540756
0,1020,113068.687500,83270.812500,0.000000,182.902756,27.980644
0,1020,105850.179688,85756.054688,0.000000,2300.538818,4.022777
0,1021,89256.148438,41315.371094,0.000000,152.916077,17.894503
0,1021,108732.296875,45692.925781,0.000000,659.833618,21.062227
0,1021,110413.679688,45660.121094,0.000000,1184.641724,15.456133
0,1021,109810.023438,46429.328125,0.000000,680.450439,24.307615
0,1021,92095.671875,57932.093750,0.000000,3378.369385,2.899886
0,1021,105816.375000,85624.562500,0.000000,4223.178223,0.886544
0,1022,83453.875000,21427.880859,0.000000,1124.763550,23.141394
0,1022,89110.773438,41492.136719,0.000000,260.365692,15.312394
0,1022,109827.835938,46443.914063,0.000000,588.193054,32.574558
0,1022,92185.578125,57934.988281,0.000000,4504.328613,0.660609
0,1022,112641.867188,82049.109375,0.000000,110.234840,24.700012
0,1022,113063.437500,83290.343750,0.000000,193.810028,26.527786
0,1022,112532.585938,83915.796875,0.000000,230.666153,20.272129
0,1022,105647.132813,85473.937500,0.000000,2087.389893,13.292109
0,1023,83631.335938,21677.628906,0.000000,2163.707031,12.956643
0,1023,88730.265625,39964.839844,0.000000,279.950775,15.892280
0,1023,108632.382813,45753.105469,0.000000,644.380920,22.185577
0,1023,109783.335938,46446.609375,0.000000,1122.545166,20.005793
0,1023,92171.054688,57895.183594,0.000000,5515.194824,2.561912
0,1023,113381.609375,82472.273438,0.000000,3319.194824,4.155293
0,1023,113082.398438,83326.937500,0.000000,203.650528,28.323999
0,1023,105940.468750,85118.578125,0.000000,685.483704,21.451683
0,1024,83542.843750,21586.644531,0.000000,5424.167480,1.100779
0,1024,89049.367188,41562.902344,0.000000,319.997009,13.058887
0,1024,108668.562500,45779.316406,0.000000,1581.230957,15.129363
0,1024,109804.070313,46406.804688,0.000000,1016.854675,22.466269
0,1024,92113.320313,57862.945313,0.000000,348.403198,23.998240
0,1024,113426.765625,80986.445313,0.000000,265.069733,14.856030
0,1024,113438.515625,81902.023438,0.000000,464.870850,17.957783
0,1024,113147.015625,83279.789063,0.000000,279.492126,24.918732
0,1024,106936.140625,85668.367188,0.000000,233.202850,18.658575
0,1025,83542.617188,21412.589844,0.000000,4228.093262,1.067268
0,1025,104312.539063,33080.441406,0.000000,323.841675,11.687176
0,1025,105975.703125,34376.585938,0.000000,165.010376,16.081364
0,1025,88074.203125,40989.433594,0.000000,325.160034,11.878719
0,1025,108692.906250,45687.621094,0.000000,849.825256,16.604279
0,1025,109828.750000,46375.945313,0.000000,1612.028442,9.480814
0,1025,113028.328125,83219.875000,0.000000,4285.186035,0.000000
0,1025,105991.945313,85044.171875,0.000000,219.591629,23.788610
0,1026,83619.867188,21600.832031,0.000000,5476.018066,1.464768
0,1026,88205.453125,40397.218750,0.000000,135.078476,20.484499
0,1026,89163.937500,41338.511719,0.000000,286.297363,14.597455
0,1026,108935.148438,45526.593750,0.000000,301.726929,23.540781
0,1026,109868.109375,45760.472656,0.000000,288.519073,30.273376
0,1026,109819.953125,46418.144531,0.000000,632.249451,22.865175
0,1026,92176.750000,57858.367188,0.000000,2748.971436,3.718692
0,1026,113391.679688,82051.109375,0.000000,3174.949219,2.135432
0,1026,106093.335938,85003.703125,0.000000,3077.800537,3.564516
0,1026,105731.250000,85239.929688,0.000000,4074.891602,0.959750
0,1026,105850.335938,85786.953125,0.000000,1375.071411,11.289079
0,1027,89009.867188,41552.246094,0.000000,305.774933,14.978971
0,1027,109814.007813,46410.582031,0.000000,469.476227,28.870064
0,1027,93770.421875,57633.695313,0.000000,260.790009,13.460302
0,1027,92157.046875,57795.425781,0.000000,367.174164,21.279165
0,1027,113465.460938,82562.539063,0.000000,927.619934,14.106853
0,1027,112556.617188,83864.656250,0.000000,163.139801,23.139265
0,1028,83513.390625,21748.558594,0.000000,140.421036,29.689127
0,1028,88253.351563,40268.910156,0.000000,244.179703,20.908928
0,1028,89048.242188,41602.164063,0.000000,143.125488,17.854723
0,1028,108746.070313,45787.835938,0.000000,3914.223877,1.764586
0,1028,109808.843750,46466.054688,0.000000,339.347687,29.861584
0,1028,93822.648438,57638.984375,0.000000,564.634705,10.465132
0,1028,92096.796875,57865.960938,0.000000,649.765869,17.934568
0,1028,105993.585938,85779.234375,0.000000,3320.945313,0.658070
0,1029,88164.421875,40221.597656,0.000000,2230.646973,6.207298
0,1029,110543.820313,44955.871094,0.000000,3225.796143,0.009903
0,1029,108833.062500,45678.058594,0.000000,3866.955322,1.859329
0,1029,109795.460938,46402.824219,0.000000,622.962219,19.702003
0,1029,92173.328125,57788.910156,0.000000,2545.575684,6.993483
0,1029,113363.640625,80959.218750,0.000000,2432.397949,0.003964
0,1029,106133.468750,85648.968750,0.000000,136.016144,32.600750
0,1030,110482.062500,45042.437500,0.000000,1062.819580,19.021067
0,1030,108730.945313,45795.359375,0.000000,386.912659,26.071970
0,1030,109739.750000,46395.441406,0.000000,3422.517334,0.703755
0,1030,113290.195313,80920.765625,0.000000,2799.670410,0.345044
0,1030,113331.070313,82081.265625,0.000000,738.013733,18.059124
0,1030,113105.820313,83315.312500,0.000000,2283.739746,8.174727
0,1030,105647.437500,85279.406250,0.000000,3799.448975,0.015023
0,1031,88135.320313,40249.113281,0.000000,980.281921,12.258852
0,1031,89173.164063,41440.207031,0.000000,632.846130,11.927354
0,1031,108692.242188,45734.375000,0.000000,736.151245,24.408939
0,1031,109857.203125,46376.375000,0.000000,700.514282,22.081577
0,1031,92211.703125,57872.550781,0.000000,156.814651,25.979351
0,1031,113483.796875,82558.765625,0.000000,611.447632,17.033749
0,1032,88996.062500,41540.781250,0.000000,201.067001,14.773116
0,1032,108696.742188,45659.984375,0.000000,4060.319336,1.065550
0,1032,109841.898438,46299.585938,0.000000,505.546509,27.156528
0,1032,92211.820313,57949.503906,0.000000,3813.175537,0.383541
0,1032,113434.554688,81857.218750,0.000000,3458.142578,0.732371
0,1032,112988.320313,83194.414063,0.000000,201.888596,29.256899
0,1032,105793.804688,85771.671875,0.000000,1542.660645,13.640180
0,1033,83490.023438,21509.972656,0.000000,4395.341309,6.092768
0,1033,89075.273438,41464.718750,0.000000,248.245270,15.244512
0,1033,108587.953125,45723.203125,0.000000,212.621704,26.587746
0,1033,109833.625000,46404.132813,0.000000,292.445099,29.465027
0,1033,113463.117188,81822.734375,0.000000,2720.204834,3.590718
0,1033,113417.578125,82493.578125,0.000000,4057.471436,0.655612
0,1033,105625.734375,85290.507813,0.000000,3661.939209,0.184005
0,1034,105802.820313,34275.804688,0.000000,1793.260010,0.779931
0,1034,108619.289063,45828.144531,0.000000,482.805847,21.735247
0,1034,110334.882813,45716.164063,0.000000,3857.656494,0.818901
0,1034,109845.703125,46451.167969,0.000000,377.019135,25.901865
0,1034,92185.156250,57869.046875,0.000000,215.450439,22.899920
0,1034,113313.468750,80998.562500,0.000000,348.090027,15.838243
0,1034,113471.359375,82599.664063,0.000000,2507.994629,0.169153
0,1035,83527.273438,21331.388672,0.000000,3819.678467,1.175387
0,1035,88140.687500,40253.468750,0.000000,336.512543,18.181284
0,1035,109846.851563,46365.328125,0.000000,396.916901,23.694691
0,1035,92168.578125,57907.328125,0.000000,1704.702881,15.149691
0,1035,113532.914063,82586.367188,0.000000,241.576431,21.428213
0,1035,106535.414063,85077.406250,0.000000,939.450745,12.127524
0,1035,105969.328125,85799.007813,0.000000,1301.626709,8.874870
0,1036,88149.359375,40265.140625,0.000000,2194.892334,4.142247
0,1036,89146.937500,41394.156250,0.000000,208.379532,15.145112
0,1036,110271.773438,45795.402344,0.000000,4236.891602,3.488415
0,1036,109733.843750,46442.648438,0.000000,988.340881,17.548157
0,1036,113067.023438,83247.132813,0.000000,863.334412,17.310308
0,1036,105687.781250,85497.781250,0.000000,4466.677246,0.000030
0,1037,83606.484375,21458.507813,0.000000,5215.531250,1.785910
0,1037,89098.406250,41441.566406,0.000000,359.803406,13.301023
0,1037,108703.296875,45775.742188,0.000000,128.154419,29.643318
0,1037,110326.671875,45672.648438,0.000000,2658.084717,8.267930
0,1037,109820.812500,46397.199219,0.000000,839.108337,21.219452
0,1037,92128.203125,57897.679688,0.000000,547.157898,17.257774
0,1037,113000.023438,83233.539063,0.000000,246.892532,25.538433
0,1037,105896.453125,85608.750000,0.000000,1386.433594,15.795382
0,1038,88093.898438,40196.457031,0.000000,551.674622,15.533082
0,1038,89228.531250,41357.308594,0.000000,204.709854,15.395140
0,1038,109759.125000,46445.886719,0.000000,1123.981689,14.707834
0,1038,92153.320313,57913.796875,0.000000,348.499054,21.828447
0,1038,113364.257813,80969.695313,0.000000,2087.859131,2.441651
0,1039,83669.882813,21720.914063,0.000000,376.823700,19.614380
0,1039,108806.046875,45964.019531,0.000000,3646.650146,9.449135
0,1039,109771.968750,46325.136719,0.000000,2698.282227,7.020960
0,1039,92149.882813,57883.351563,0.000000,337.017426,21.615149
0,1039,113530.257813,82559.156250,0.000000,567.363586,17.635300
0,1039,106604.593750,85063.445313,0.000000,1105.763184,15.634308
0,1039,106124.414063,85687.632813,0.000000,4624.896484,1.124974
0,1040,70398.429688,44812.042969,0.000000,458.974609,11.566503
0,1040,108712.609375,45841.363281,0.000000,337.344757,26.833214
0,1040,109850.015625,46436.933594,0.000000,333.653809,29.453613
0,1040,92053.210938,57930.351563,0.000000,461.482330,18.519745
0,1040,113316.937500,82054.171875,0.000000,653.148315,17.917727
0,1040,113082.203125,83266.945313,0.000000,1323.551392,17.260599
0,1041,108804.484375,45755.183594,0.000000,5148.808105,0.000061
0,1041,109821.382813,46394.718750,0.000000,470.455200,26.428776
0,1041,113117.859375,83295.765625,0.000000,223.431305,28.483934
0,1041,105996.468750,85527.132813,0.000000,193.324646,27.316851
0,1042,83481.281250,21485.291016,0.000000,4333.194336,0.278857
0,1042,88031.804688,40148.011719,0.000000,867.918152,9.266918
0,1042,108716.742188,45600.761719,0.000000,501.598846,26.875013
0,1042,109790.968750,46424.863281,0.000000,614.261719,23.293257
0,1042,92051.351563,57825.804688,0.000000,849.125793,13.848535
0,1042,113449.000000,82514.054688,0.000000,3811.928711,0.660388
0,1042,113070.359375,83262.585938,0.000000,239.469345,26.842270
0,1042,105933.687500,85666.210938,0.000000,4106.277832,5.301668
0,1043,83637.187500,21694.425781,0.000000,3550.599854,2.861452
0,1043,109797.187500,46375.804688,0.000000,1872.386353,9.212296
0,1043,113433.507813,82631.679688,0.000000,2695.822510,2.669222
0,1043,113134.843750,83205.078125,0.000000,2060.542236,8.585974
0,1044,83428.312500,21446.632813,0.000000,1239.702881,17.251591
0,1044,110435.117188,44759.687500,0.000000,461.467560,19.875174
0,1044,109826.578125,46385.472656,0.000000,435.459106,28.098797
0,1044,113440.070313,82630.382813,0.000000,937.131897,12.435957
0,1044,105531.414063,85245.835938,0.000000,1261.905640,10.413072
0,1045,109963.273438,44954.722656,0.000000,160.264420,25.470659
0,1045,109824.062500,46426.683594,0.000000,477.780243,28.896935
0,1045,92300.859375,57960.656250,0.000000,958.184875,17.391613
0,1045,113364.125000,80984.656250,0.000000,461.912964,11.211750
0,1045,113421.742188,82656.531250,0.000000,2629.364014,0.153356
0,1045,113016.984375,83292.109375,0.000000,198.937073,26.969673
0,1045,105796.632813,85619.304688,0.000000,4946.386230,0.632413
0,1046,88497.289063,40649.292969,0.000000,159.055008,18.407785
0,1046,89049.632813,41533.316406,0.000000,258.925964,12.289866
0,1046,108774.234375,45821.925781,0.000000,2653.307861,8.308231
0,1046,109797.914063,46498.917969,0.000000,383.977386,28.050615
0,1046,92150.765625,57887.984375,0.000000,243.363785,19.774532
0,1046,113425.546875,82533.609375,0.000000,3451.297119,0.000666
0,1046,106518.070313,85161.828125,0.000000,296.188416,25.762966
0,1046,106000.046875,85464.835938,0.000000,4056.413574,8.753428
0,1047,88680.007813,40012.550781,0.000000,3204.642090,0.353641
0,1047,109839.421875,46440.667969,0.000000,698.947632,21.255398
0,1047,92605.031250,58090.257813,0.000000,577.022522,19.322577
0,1047,113317.453125,81964.093750,0.000000,3434.837402,0.748205
0,1047,113084.867188,83414.937500,0.000000,3538.452148,1.802540
0,1047,105798.523438,85577.429688,0.000000,4585.122559,0.193683
0,1048,104512.632813,34313.640625,0.000000,502.393799,12.598640
0,1048,108977.804688,45532.722656,0.000000,184.020187,27.445755
0,1048,109828.640625,46451.613281,0.000000,653.707458,22.867630
0,1048,92168.906250,57861.882813,0.000000,301.903809,20.208244
0,1048,113070.570313,83357.742188,0.000000,514.425049,22.684448
0,1049,83500.421875,21359.466797,0.000000,3338.176025,0.605226
0,1049,109802.984375,46358.972656,0.000000,862.727905,20.356106
0,1049,113469.148438,82585.375000,0.000000,2674.994141,0.554999
0,1049,113083.242188,83255.648438,0.000000,317.892639,24.074512
0,1049,105887.210938,85561.921875,0.000000,4344.602051,1.446619
0,1050,88973.015625,41598.714844,0.000000,212.392197,15.230484
0,1050,109790.648438,46373.660156,0.000000,1460.384521,15.062443
0,1050,113118.062500,83297.328125,0.000000,3505.557861,4.582081
0,1051,83516.937500,21290.603516,0.000000,3837.540283,1.540896
0,1051,109847.273438,46428.785156,0.000000,601.438904,27.929585
0,1051,92268.687500,57927.652344,0.000000,2199.715332,4.776076
0,1051,113123.375000,83382.593750,0.000000,374.001740,19.822586
0,1052,89073.234375,41494.175781,0.000000,208.710648,15.729766
0,1052,109868.929688,46374.511719,0.000000,2024.029175,8.026358
0,1052,113505.414063,81890.406250,0.000000,1311.878296,10.797646
0,1053,83378.351563,21687.400391,0.000000,140.318039,25.826281
0,1053,70437.898438,44598.832031,0.000000,505.873108,9.937942
0,1053,109807.343750,46440.867188,0.000000,362.662781,30.263430
0,1053,92184.078125,57879.320313,0.000000,247.830765,22.199160
0,1053,113518.343750,82600.710938,0.000000,253.887558,18.679523
0,1053,105911.695313,85699.640625,0.000000,4092.284424,5.869977
0,1054,109792.375000,46436.968750,0.000000,489.211670,29.499777
0,1054,92030.617188,57863.960938,0.000000,2132.845459,2.782013
0,1054,112565.484375,82904.968750,0.000000,963.127747,13.464942
0,1054,113060.578125,83220.289063,0.000000,1430.137695,16.186964
0,1054,105763.382813,85551.734375,0.000000,2933.250732,5.491750
0,1055,83427.421875,21305.519531,0.000000,237.169968,25.413969
0,1055,109788.632813,46398.238281,0.000000,500.313080,23.272276
0,1055,92102.062500,57861.496094,0.000000,2513.816406,0.472797
0,1055,112457.765625,82877.984375,0.000000,431.230682,16.081390
0,1055,105855.210938,85614.960938,0.000000,815.089905,25.357313
0,1056,89052.195313,41538.914063,0.000000,298.960083,13.464709
0,1056,110538.453125,44777.226563,0.000000,3545.956055,0.043556
0,1056,108782.789063,45661.492188,0.000000,3568.362793,1.199897
0,1056,109826.046875,46412.066406,0.000000,388.302948,28.685270
0,1056,92174.265625,57829.937500,0.000000,1001.153625,11.299153
0,1056,113098.960938,83427.343750,0.000000,2908.011719,5.699468
0,1056,106434.109375,85077.695313,0.000000,4179.271484,0.547383
0,1056,105812.906250,85284.492188,0.000000,3415.872803,5.733044
0,1057,88236.070313,40232.347656,0.000000,3046.791992,1.912232
0,1057,108837.992188,45661.476563,0.000000,3688.820557,0.734693
0,1057,109764.906250,46457.347656,0.000000,676.664856,17.693459
0,1057,92115.093750,57831.449219,0.000000,555.408752,15.836762
0,1057,113127.375000,83362.859375,0.000000,500.912262,19.952433
0,1057,105806.515625,85644.734375,0.000000,4122.639648,0.000007
0,1058,110364.812500,45792.667969,0.000000,362.991119,20.789625
0,1058,109786.671875,46455.683594,0.000000,776.578125,19.613670
0,1058,93828.132813,57618.925781,0.000000,333.782593,12.620737
0,1058,92501.664063,57938.945313,0.000000,199.638824,22.185080
0,1058,113491.656250,82426.390625,0.000000,338.731201,22.323187
0,1058,113098.242188,83350.148438,0.000000,2365.661377,4.891219
0,1058,105855.992188,85499.414063,0.000000,4880.782227,2.636774
0,1059,88235.867188,40263.726563,0.000000,670.071960,15.565555
0,1059,70452.945313,44586.460938,0.000000,281.782715,13.587307
0,1059,108721.164063,45809.769531,0.000000,3555.110107,3.773733
0,1059,92247.812500,57891.339844,0.000000,140.995422,23.128716
0,1059,92259.804688,57913.812500,0.000000,156.021057,25.159920
0,1059,113028.273438,83618.945313,0.000000,897.162170,19.009493
0,1060,109250.234375,45360.125000,0.000000,4402.962402,0.005807
0,1060,109774.875000,46437.550781,0.000000,510.641296,24.009613
0,1060,112485.132813,82915.804688,0.000000,381.954315,18.354326
0,1060,105935.804688,85597.796875,0.000000,6064.535645,2.353949
0,1061,83516.632813,21507.808594,0.000000,3650.890625,4.655117
0,1061,88186.476563,40256.382813,0.000000,2930.316895,3.832058
0,1061,108960.546875,45555.960938,0.000000,108.167824,29.821886
0,1061,109802.835938,46397.554688,0.000000,379.684875,28.492634
0,1061,92119.804688,57880.257813,0.000000,1271.501953,9.074918
0,1061,113501.296875,82545.992188,0.000000,380.666168,22.583582
0,1061,112506.015625,82902.375000,0.000000,860.805603,10.164999
0,1061,113054.234375,83452.843750,0.000000,3586.194336,0.236721
0,1061,105923.640625,85644.976563,0.000000,4571.111328,0.777868
0,1062,109778.289063,46468.714844,0.000000,870.610962,18.863380
0,1062,92117.804688,57828.421875,0.000000,1329.457275,7.432310
0,1062,113378.468750,80928.859375,0.000000,259.276825,14.927621
0,1062,113534.617188,82586.859375,0.000000,689.857727,12.203176
0,1062,105922.718750,85595.296875,0.000000,3801.136963,8.192669
0,1063,108738.164063,45769.324219,0.000000,2690.732666,9.119563
0,1063,109820.312500,46398.484375,0.000000,871.260498,19.300386
0,1063,113114.648438,83328.796875,0.000000,857.507874,19.607420
0,1063,105955.195313,85642.718750,0.000000,4825.537109,0.559997
0,1064,89079.921875,41550.687500,0.000000,437.403900,11.842852
0,1064,108911.640625,45679.402344,0.000000,1517.539673,15.463037
0,1064,109743.531250,46398.371094,0.000000,3634.397949,1.774746
0,1064,113543.554688,82528.257813,0.000000,227.301453,21.708511
0,1064,113152.109375,83448.656250,0.000000,2645.188232,6.615042
0,1064,106671.054688,85126.250000,0.000000,536.290894,18.819344
0,1065,89149.171875,41522.859375,0.000000,263.587006,14.651405
0,1065,109725.093750,46453.394531,0.000000,793.330750,21.762848
0,1065,113524.164063,82568.023438,0.000000,320.573486,20.974546
0,1065,112575.812500,82916.757813,0.000000,801.849670,11.794143
0,1065,113106.437500,83282.664063,0.000000,492.061401,26.776684
0,1065,105932.804688,85219.062500,0.000000,2161.472412,7.361414
0,1065,105850.710938,85782.195313,0.000000,802.592651,16.882284
0,1066,109801.703125,46362.062500,0.000000,938.006958,19.041265
0,1066,113423.742188,80957.625000,0.000000,245.272186,13.505751
0,1066,113397.078125,82652.796875,0.000000,2617.934326,1.753576
0,1066,112476.953125,82894.898438,0.000000,345.127167,16.376970
0,1066,105978.046875,85552.953125,0.000000,653.088867,27.053425
0,1067,88826.609375,39971.253906,0.000000,156.964401,22.542311
0,1067,109203.750000,45340.656250,0.000000,4019.613281,0.029421
0,1067,109938.156250,45854.937500,0.000000,718.581360,28.528915
0,1067,109775.671875,46435.187500,0.000000,751.114990,18.594038
0,1067,113453.718750,80937.804688,0.000000,471.367035,11.213779
0,1067,113454.968750,82664.320313,0.000000,679.356628,15.547298
0,1067,112509.109375,82930.812500,0.000000,476.674988,15.994311
0,1067,113098.351563,83262.703125,0.000000,415.860199,23.607000
0,1067,105903.367188,85630.781250,0.000000,4610.058105,0.048701
0,1068,83474.335938,21689.076172,0.000000,441.289948,26.982012
0,1068,89113.945313,41524.253906,0.000000,234.728775,13.509399
0,1068,108738.476563,45726.910156,0.000000,3795.622559,0.465259
0,1068,109820.554688,46437.175781,0.000000,357.063080,25.603064
0,1068,113480.804688,82615.250000,0.000000,841.668213,13.321487
0,1068,105859.054688,85715.109375,0.000000,2233.898926,8.537317
0,1069,104488.968750,34263.425781,0.000000,177.627396,17.925846
0,1069,89146.656250,41535.308594,0.000000,502.536163,9.890207
0,1069,109780.007813,46444.906250,0.000000,533.575745,22.837090
0,1069,113334.039063,80925.648438,0.000000,586.804810,10.625854
0,1069,113413.398438,82680.390625,0.000000,1341.992065,11.122410
0,1069,112442.015625,82918.773438,0.000000,456.338135,13.225130
0,1069,105845.554688,85413.593750,0.000000,4679.479980,0.345971
0,1070,89146.257813,41453.585938,0.000000,247.720367,15.796729
0,1070,109795.226563,46447.042969,0.000000,431.160553,26.350164
0,1070,113133.000000,83293.445313,0.000000,145.859039,29.525583
0,1070,105838.640625,85495.796875,0.000000,4945.813477,9.078541
0,1071,83598.757813,21661.685547,0.000000,3499.558594,2.238562
